,id,gender,chipTime_16k,city,year,chipTime_21k,chipTime_32k,chipTime_42k,age
341,94,Male,1:18:47,Manila,2024,1:50:27,3:07:10,4:17:35,40-44
342,8573,Female,1:31:34,Cagayan de Oro,2024,1:59:03,3:07:10,4:17:04,30-34
343,476,Female,1:34:28,Manila,2024,2:04:36,3:07:11,3:57:34,40-44
344,3937,Female,1:28:41,Manila,2025,1:56:26,3:07:21,,40-44
345,8570,Male,1:30:37,Cagayan de Oro,2024,1:58:15,3:07:24,4:32:16,45-49
346,4110,Male,1:32:52,Manila,2025,2:06:25,3:07:27,,45-49
347,15536,Male,2:31:28,Cebu,2024,1:59:34,3:07:34,4:31:48,30-34
348,13881,Male,1:33:44,Iloilo-Bacolod,2024,1:54:40,3:07:35,4:40:23,25-29
349,3741,Male,1:18:28,Manila,2025,1:50:19,3:07:38,,35-39
350,13854,Female,1:29:06,Iloilo-Bacolod,2024,2:01:38,3:07:41,,35-39
351,15634,Male,1:27:01,Davao,2024,2:04:26,3:07:44,4:54:13,35-39
352,13856,Male,1:30:16,Iloilo-Bacolod,2024,1:47:44,3:07:51,,40-44
353,13905,Male,1:37:26,Iloilo-Bacolod,2024,2:05:41,3:07:52,,35-39
354,456,Male,1:32:24,Manila,2024,2:04:40,3:07:56,4:47:46,30-34
355,13893,Female,1:35:16,Iloilo-Bacolod,2024,1:53:37,3:08:13,,30-34
356,4267,Male,1:37:03,Manila,2025,2:08:28,3:08:14,,30-34
357,3731,Male,1:19:07,Manila,2025,1:56:06,3:08:15,,35-39
358,469,Male,1:31:11,Manila,2024,2:33:38,3:08:20,4:39:32,30-34
359,465,Male,1:33:36,Manila,2024,2:25:17,3:08:23,,30-34
360,1110,Male,1:48:36,Manila,2024,1:47:49,3:08:28,4:47:26,30-34
361,8189,Female,2:45:09,Manila,2025,3:45:41,3:08:28,,25-29
362,377,Male,1:30:13,Manila,2024,2:03:03,3:08:30,4:43:23,40-44
363,14018,Male,1:52:29,Iloilo-Bacolod,2024,1:40:23,3:08:39,,U
364,152,Male,1:23:08,Manila,2024,1:56:47,3:08:42,,35-39
365,16219,Male,2:26:13,Davao,2024,2:01:36,3:08:43,,25-29
366,297,Male,1:27:42,Manila,2024,1:57:05,3:08:50,4:26:33,18-24
367,3833,Male,1:23:09,Manila,2025,1:52:53,3:08:53,,25-29
368,15754,Male,1:39:34,Davao,2024,2:05:27,3:08:53,5:10:45,35-39
369,3836,Male,1:25:33,Manila,2025,1:51:29,3:09:02,,40-44
370,15055,Female,1:33:30,Cebu,2024,2:07:45,3:09:06,,30-34
371,13897,Male,1:35:30,Iloilo-Bacolod,2024,1:52:09,3:09:19,,25-29
372,58,Male,1:15:38,Manila,2024,1:52:00,3:09:34,,25-29
373,8597,Male,1:34:55,Cagayan de Oro,2024,2:01:44,3:09:36,,40-44
374,4258,Male,1:36:37,Manila,2025,1:51:47,3:09:40,,35-39
375,13875,Male,1:32:11,Iloilo-Bacolod,2024,1:48:27,3:09:44,5:19:57,40-44
376,3803,Male,1:24:10,Manila,2025,1:59:09,3:09:44,,35-39
377,13873,Male,1:32:31,Iloilo-Bacolod,2024,1:56:02,3:09:45,,25-29
378,7297,Male,2:13:32,Manila,2025,2:46:10,3:09:51,,25-29
379,398,Male,1:32:23,Manila,2024,2:01:58,3:09:55,4:47:30,40-44
380,13988,Male,1:47:35,Iloilo-Bacolod,2024,1:54:25,3:10:03,,18-24
381,15093,Male,1:38:18,Cebu,2024,2:18:48,3:10:13,,30-34
382,3922,Female,1:28:27,Manila,2025,1:56:29,3:10:15,,25-29
383,213,Female,1:26:32,Manila,2024,2:00:00,3:10:16,4:45:02,30-34
384,15637,Male,1:27:39,Davao,2024,1:50:17,3:10:17,4:23:43,20-24
385,81,Male,1:18:37,Manila,2024,1:40:51,3:10:21,,25-29
386,3740,Male,1:19:47,Manila,2025,1:47:11,3:10:25,,25-29
387,4057,Female,1:31:48,Manila,2025,2:12:57,3:10:25,,18-24
388,8590,Male,1:32:47,Cagayan de Oro,2024,1:58:40,3:10:27,4:54:35,25-29
389,4329,Male,1:35:15,Manila,2025,2:07:37,3:10:27,,30-34
390,13891,Male,1:34:27,Iloilo-Bacolod,2024,1:51:58,3:10:28,4:44:25,30-34
391,247,Male,1:27:11,Manila,2024,1:55:52,3:10:41,4:51:44,25-29
392,531,Male,1:33:31,Manila,2024,1:59:43,3:10:45,,30-34
393,5221,Male,1:52:55,Manila,2025,2:22:12,3:10:45,,25-29
394,7410,Male,2:15:47,Manila,2025,3:08:58,3:10:45,,50-54
395,252,Male,1:25:18,Manila,2024,1:53:38,3:10:49,5:31:33,18-24
396,3947,Female,1:27:53,Manila,2025,1:56:02,3:10:57,,45-49
397,3944,Female,1:28:38,Manila,2025,1:59:53,3:11:03,,30-34
398,706,Female,1:40:08,Manila,2024,2:12:56,3:11:05,,18-24
399,15673,Male,1:32:15,Davao,2024,1:55:48,3:11:06,5:41:11,30-34
400,3141,Male,2:28:58,Manila,2024,2:04:01,3:11:08,4:54:27,25-29
401,4061,Male,1:21:36,Manila,2025,1:53:10,3:11:11,,30-34
402,3382,Male,2:34:49,Manila,2024,3:24:59,3:11:12,,35-39
403,8544,Female,1:26:44,Cagayan de Oro,2024,2:01:00,3:11:13,4:17:04,35-39
404,3837,Female,1:25:13,Manila,2025,2:00:56,3:11:22,,25-29
405,4264,Female,1:37:14,Manila,2025,2:03:53,3:11:24,,30-34
406,138,Male,1:21:35,Manila,2024,1:55:24,3:11:31,4:55:45,35-39
407,3874,Male,1:26:55,Manila,2025,1:56:13,3:11:31,,40-44
408,3809,Male,1:24:46,Manila,2025,1:58:47,3:11:33,,35-39
409,15008,Male,1:27:07,Cebu,2024,2:01:18,3:11:33,4:52:54,35-39
410,15680,Male,1:32:18,Davao,2024,2:07:13,3:11:37,4:24:47,25-29
411,15653,Male,1:29:29,Davao,2024,2:59:32,3:11:37,,35-39
412,15148,Male,1:43:14,Cebu,2024,2:14:28,3:11:39,,25-29
413,4176,Male,1:34:48,Manila,2025,1:59:22,3:11:40,,25-29
414,13990,Female,1:48:33,Iloilo-Bacolod,2024,2:21:16,3:11:40,,30-34
415,8495,Male,1:15:28,Cagayan de Oro,2024,2:31:48,3:11:40,,30-34
416,3784,Male,1:22:30,Manila,2025,1:55:01,3:11:48,,30-34
417,1677,Female,1:55:21,Manila,2024,3:09:59,3:11:58,,30-34
418,15204,Male,1:47:15,Cebu,2024,2:10:31,3:12:11,,25-29
419,3734,Male,1:19:28,Manila,2025,1:46:59,3:12:12,,40-44
420,3907,Male,1:27:28,Manila,2025,1:55:12,3:12:15,,35-39
421,15619,Male,1:24:55,Davao,2024,1:55:09,3:12:16,4:35:54,35-39
422,518,Male,1:34:33,Manila,2024,2:01:36,3:12:16,,25-29
423,15641,Male,1:28:28,Davao,2024,1:57:20,3:12:17,,35-39
424,15704,Male,1:35:07,Davao,2024,1:58:39,3:12:23,,40-44
425,15705,Male,1:34:45,Davao,2024,2:13:14,3:12:26,5:14:12,25-29
426,2515,Male,2:10:34,Manila,2024,3:10:27,3:12:26,4:32:10,30-34
427,15655,Male,1:28:51,Davao,2024,1:56:29,3:12:29,5:32:03,30-34
428,15776,Female,1:41:08,Davao,2024,2:04:16,3:12:31,,30-34
429,15631,Male,1:26:31,Davao,2024,2:13:23,3:12:40,4:39:25,35-39
430,15014,Male,1:27:28,Cebu,2024,1:57:21,3:12:42,4:13:14,30-34
431,15718,Male,1:36:46,Davao,2024,2:04:05,3:12:43,,35-39
432,13882,Male,1:33:21,Iloilo-Bacolod,2024,1:47:12,3:12:46,6:05:46,25-29
433,16048,Male,2:05:45,Davao,2024,2:32:51,3:12:46,,35-39
434,309,Male,1:29:35,Manila,2024,1:55:39,3:12:49,4:27:04,40-44
435,3930,Male,1:28:17,Manila,2025,1:59:41,3:12:49,,25-29
436,15604,Male,1:20:02,Davao,2024,2:21:22,3:12:50,,25-29
437,4474,Male,1:41:31,Manila,2025,2:08:24,3:12:53,,35-39
438,4146,Male,1:30:56,Manila,2025,2:00:45,3:13:03,,40-44
439,284,Male,1:25:47,Manila,2024,2:09:39,3:13:14,,35-39
440,322,Male,1:26:26,Manila,2024,1:56:28,3:13:16,4:30:45,25-29
441,293,Female,1:29:09,Manila,2024,2:08:10,3:13:17,4:49:00,45-49
442,7240,Female,2:10:51,Manila,2025,3:36:39,3:13:22,,25-29
443,4224,Male,1:35:11,Manila,2025,1:58:49,3:13:26,,25-29
444,470,Male,1:33:39,Manila,2024,2:01:32,3:13:32,4:22:01,45-49
445,4020,Male,1:31:16,Manila,2025,2:09:05,3:13:32,,35-39
446,1232,Male,1:36:27,Manila,2024,2:10:58,3:13:33,,25-29
447,4143,Male,1:34:20,Manila,2025,1:58:20,3:13:34,,25-29
448,3981,Male,1:27:21,Manila,2025,1:58:30,3:13:36,,45-49
449,1485,Female,1:53:25,Manila,2024,2:15:48,3:13:49,4:21:17,30-34
450,3992,Male,1:27:46,Manila,2025,1:59:45,3:13:50,,25-29
451,16245,Male,2:29:11,Davao,2024,3:22:05,3:14:03,,40-44
452,4529,Male,1:42:40,Manila,2025,2:03:52,3:14:04,,25-29
453,13857,Male,1:30:21,Iloilo-Bacolod,2024,2:09:20,3:14:10,4:38:19,25-29
454,3846,Female,1:25:46,Manila,2025,2:02:26,3:14:11,,40-44
455,4641,Male,1:31:53,Manila,2025,2:02:30,3:14:12,,30-34
456,7138,Male,2:02:47,Manila,2025,2:51:36,3:14:20,,30-34
457,15649,Female,1:29:02,Davao,2024,1:54:06,3:14:29,4:42:45,30-34
458,15020,Male,1:28:42,Cebu,2024,2:44:22,3:14:32,,30-34
459,190,Male,1:25:30,Manila,2024,2:09:46,3:14:37,4:22:01,25-29
460,4019,Male,1:28:47,Manila,2025,1:53:39,3:14:49,,50-54
461,3868,Male,1:24:21,Manila,2025,1:49:05,3:14:50,,25-29
462,264,Male,1:27:22,Manila,2024,1:55:30,3:14:50,5:15:00,45-49
463,550,Male,1:32:09,Manila,2024,1:52:22,3:14:52,4:34:57,40-44
464,8568,Male,1:30:25,Cagayan de Oro,2024,1:57:29,3:14:53,,30-34
465,170,Male,1:22:25,Manila,2024,1:57:53,3:15:07,4:55:44,40-44
466,14325,Male,1:27:28,Baguio,2024,2:00:18,3:15:07,,25-29
467,4052,Male,1:30:53,Manila,2025,2:14:57,3:15:08,,35-39
468,128,Male,1:21:47,Manila,2024,1:48:35,3:15:11,5:00:04,40-44
469,4677,Male,1:35:19,Manila,2025,2:18:26,3:15:12,,25-29
470,8525,Male,1:22:16,Cagayan de Oro,2024,1:50:39,3:15:13,,35-39
471,13899,Male,1:35:22,Iloilo-Bacolod,2024,2:06:14,3:15:15,,25-29
472,3926,Male,1:28:22,Manila,2025,1:58:30,3:15:16,,35-39
473,8553,Male,1:27:55,Cagayan de Oro,2024,1:51:56,3:15:17,,30-34
474,4028,Male,1:31:02,Manila,2025,2:03:59,3:15:23,,30-34
475,3804,Male,1:23:26,Manila,2025,2:02:59,3:15:29,,30-34
476,4617,Male,1:41:16,Manila,2025,2:01:18,3:15:43,,30-34
477,4645,Male,1:34:50,Manila,2025,1:58:27,3:15:44,,35-39
478,327,Male,1:29:02,Manila,2024,1:57:27,3:15:46,4:57:26,25-29
479,15102,Female,1:39:37,Cebu,2024,2:07:06,3:15:50,,30-34
480,4161,Male,1:34:04,Manila,2025,2:10:20,3:16:00,,25-29
481,13835,Male,1:25:31,Iloilo-Bacolod,2024,1:50:21,3:16:02,4:38:01,35-39
482,8554,Male,1:28:24,Cagayan de Oro,2024,1:58:26,3:16:04,,35-39
483,8569,Male,1:30:26,Cagayan de Oro,2024,1:55:37,3:16:08,,30-34
484,3964,Male,1:28:42,Manila,2025,1:55:46,3:16:08,,30-34
485,4096,Female,1:30:23,Manila,2025,2:03:54,3:16:09,,30-34
486,13855,Male,1:29:21,Iloilo-Bacolod,2024,1:49:11,3:16:10,4:18:07,25-29
487,6625,Male,2:10:04,Manila,2025,2:09:03,3:16:11,,18-24
488,383,Male,1:31:55,Manila,2024,2:03:19,3:16:15,4:22:03,18-24
489,13850,Male,1:28:04,Iloilo-Bacolod,2024,1:45:14,3:16:16,,35-39
490,500,Male,1:35:36,Manila,2024,2:39:10,3:16:17,5:40:50,30-34
491,8511,Male,1:19:28,Cagayan de Oro,2024,1:43:28,3:16:22,4:29:53,45-49
492,1138,Male,1:45:01,Manila,2024,2:00:24,3:16:25,,30-34
493,475,Female,1:35:17,Manila,2024,2:04:51,3:16:28,4:29:55,45-49
494,3681,Male,1:12:35,Manila,2025,1:44:41,3:16:29,,30-34
495,14999,Female,1:24:57,Cebu,2024,1:57:33,3:16:29,,30-34
496,14324,Male,1:27:28,Baguio,2024,1:57:03,3:16:37,,30-34
497,323,Female,1:26:52,Manila,2024,1:59:12,3:16:37,4:45:45,35-39
498,1354,Male,1:52:42,Manila,2024,2:04:23,3:16:46,,25-29
499,645,Female,1:39:27,Manila,2024,2:16:43,3:16:55,,50-54
500,15725,Male,1:37:11,Davao,2024,2:11:14,3:17:02,4:41:43,35-39
501,4368,Female,1:37:55,Manila,2025,2:13:48,3:17:09,,25-29
502,450,Female,1:34:18,Manila,2024,2:05:34,3:17:13,4:13:59,35-39
503,3924,Male,1:28:03,Manila,2025,1:58:16,3:17:14,,25-29
504,4095,Female,1:33:21,Manila,2025,2:05:00,3:17:23,,35-39
505,841,Male,1:39:10,Manila,2024,2:25:13,3:17:23,5:55:44,35-39
506,194,Male,1:25:57,Manila,2024,1:57:24,3:17:37,5:17:59,40-44
507,900,Male,1:40:43,Manila,2024,1:55:26,3:17:44,4:49:04,40-44
508,8608,Male,1:36:01,Cagayan de Oro,2024,2:03:39,3:17:47,5:27:12,30-34
509,4182,Male,1:25:16,Manila,2025,1:52:54,3:17:48,,30-34
510,4216,Male,1:33:47,Manila,2025,1:56:13,3:17:49,,30-34
511,8555,Male,1:28:22,Cagayan de Oro,2024,2:06:41,3:17:51,4:26:54,60-64
512,15733,Female,1:38:19,Davao,2024,2:12:16,3:17:55,5:12:23,40-44
513,4033,Male,1:29:23,Manila,2025,1:54:01,3:18:03,,25-29
514,15027,Female,1:29:18,Cebu,2024,2:00:01,3:18:05,,45-49
515,785,Male,1:39:46,Manila,2024,2:05:33,3:18:07,,35-39
516,4377,Male,1:28:47,Manila,2025,2:05:58,3:18:09,,35-39
517,3791,Male,1:23:18,Manila,2025,1:55:01,3:18:14,,25-29
518,313,Male,1:29:43,Manila,2024,1:57:20,3:18:15,,25-29
519,15622,Male,1:25:05,Davao,2024,2:00:24,3:18:15,,25-29
520,4729,Male,1:45:21,Manila,2025,2:04:19,3:18:20,,40-44
521,15257,Female,1:53:03,Cebu,2024,2:02:36,3:18:25,,25-29
522,4658,Male,1:33:24,Manila,2025,2:01:33,3:18:31,,25-29
523,15254,Male,1:52:41,Cebu,2024,2:05:08,3:18:34,,25-29
524,15002,Male,1:25:41,Cebu,2024,1:59:09,3:18:35,5:18:18,25-29
525,15171,Male,1:44:36,Cebu,2024,2:07:23,3:18:35,,30-34
526,1359,Male,1:51:13,Manila,2024,2:07:54,3:18:35,,30-34
527,13883,Male,1:33:48,Iloilo-Bacolod,2024,1:57:38,3:18:36,,25-29
528,8546,Male,1:27:18,Cagayan de Oro,2024,1:53:10,3:18:42,5:24:15,30-34
529,5402,Male,1:43:29,Manila,2025,2:02:46,3:18:42,,25-29
530,295,Male,1:28:04,Manila,2024,2:49:01,3:18:45,,30-34
531,3881,Male,1:26:53,Manila,2025,1:58:51,3:18:47,,35-39
532,3800,Male,1:22:32,Manila,2025,1:44:45,3:18:48,,35-39
533,8591,Male,1:34:19,Cagayan de Oro,2024,1:59:56,3:18:51,,35-39
534,13903,Male,1:36:26,Iloilo-Bacolod,2024,1:57:04,3:18:58,5:21:23,45-49
535,617,Male,1:36:47,Manila,2024,2:02:41,3:19:12,,35-39
536,88,Male,1:19:22,Manila,2024,1:54:08,3:19:13,5:15:36,30-34
537,385,Male,1:30:11,Manila,2024,1:49:38,3:19:21,,25-29
538,3860,Male,1:25:25,Manila,2025,1:50:37,3:19:22,,35-39
539,8486,Male,1:08:12,Cagayan de Oro,2024,1:54:40,3:19:25,,20-24
540,4173,Male,1:34:50,Manila,2025,2:06:43,3:19:25,,30-34
541,3987,Male,1:29:41,Manila,2025,2:22:54,3:19:25,,55-59
542,3999,Female,1:29:15,Manila,2025,2:38:17,3:19:33,,45-49
543,272,Male,1:28:42,Manila,2024,2:02:57,3:19:37,5:12:22,65-69
544,426,Male,1:29:41,Manila,2024,2:08:38,3:19:37,4:43:37,30-34
545,4018,Male,1:30:14,Manila,2025,2:03:53,3:19:39,,35-39
546,13898,Female,1:35:56,Iloilo-Bacolod,2024,2:04:17,3:19:44,4:56:29,45-49
547,4340,Female,1:37:44,Manila,2025,2:10:26,3:19:46,,30-34
548,3955,Male,1:27:01,Manila,2025,1:46:35,3:19:47,,35-39
549,3751,Male,1:20:14,Manila,2025,1:49:24,3:19:48,,40-44
550,8514,Male,1:20:47,Cagayan de Oro,2024,1:50:37,3:19:50,5:12:48,30-34
551,5270,Male,1:43:21,Manila,2025,2:14:06,3:19:51,,35-39
552,3832,Male,1:25:14,Manila,2025,1:54:40,3:19:58,,50-54
553,13847,Male,1:27:41,Iloilo-Bacolod,2024,1:52:16,3:19:59,6:30:01,30-34
554,4262,Male,1:34:15,Manila,2025,1:59:57,3:20:00,,25-29
555,15079,Male,1:35:54,Cebu,2024,2:06:10,3:20:00,,35-39
556,4171,Male,1:24:56,Manila,2025,1:59:56,3:20:05,,35-39
557,15387,Male,2:05:44,Cebu,2024,2:29:21,3:20:06,,40-44
558,3757,Male,1:21:04,Manila,2025,1:47:54,3:20:10,,17 an
559,3865,Male,1:25:06,Manila,2025,1:58:04,3:20:13,,30-34
560,840,Male,1:42:14,Manila,2024,2:12:33,3:20:18,,30-34
561,8611,Male,1:36:38,Cagayan de Oro,2024,2:05:43,3:20:21,4:37:41,50-54
562,3118,Female,2:30:21,Manila,2024,3:42:03,3:20:23,5:28:09,18-24
563,879,Male,1:41:13,Manila,2024,1:59:42,3:20:25,,35-39
564,266,Male,1:25:01,Manila,2024,1:59:10,3:20:34,,35-39
565,4147,Male,1:31:21,Manila,2025,1:57:14,3:20:40,,25-29
566,3976,Male,1:29:39,Manila,2025,1:54:46,3:20:45,,25-29
567,14028,Male,1:54:09,Iloilo-Bacolod,2024,2:08:31,3:20:49,,25-29
568,15210,Male,1:48:14,Cebu,2024,2:29:22,3:20:49,,18-24
569,6803,Male,2:11:58,Manila,2025,2:20:23,3:20:50,,40-44
570,8571,Female,1:31:15,Cagayan de Oro,2024,1:52:18,3:20:52,,40-44
571,256,Male,1:27:59,Manila,2024,1:54:52,3:20:52,4:49:42,25-29
572,338,Male,1:29:44,Manila,2024,1:57:21,3:21:06,,18-24
573,3823,Male,1:23:29,Manila,2025,1:55:04,3:21:13,,25-29
574,4112,Male,1:30:33,Manila,2025,1:57:48,3:21:16,,25-29
575,8575,Male,1:32:03,Cagayan de Oro,2024,1:57:33,3:21:19,4:27:05,40-44
576,15616,Male,1:23:40,Davao,2024,1:50:11,3:21:24,,25-29
577,239,Male,1:27:29,Manila,2024,1:56:46,3:21:27,6:11:53,30-34
578,191,Male,1:24:24,Manila,2024,1:59:23,3:21:28,4:29:04,25-29
579,568,Male,1:34:18,Manila,2024,2:02:04,3:21:28,5:24:02,35-39
580,8584,Female,1:32:52,Cagayan de Oro,2024,2:05:10,3:21:36,,35-39
581,277,Male,1:28:22,Manila,2024,2:07:53,3:21:43,4:39:12,30-34
582,4032,Female,1:31:49,Manila,2025,2:04:01,3:21:50,,50-54
583,348,Male,1:28:47,Manila,2024,1:57:05,3:21:53,,25-29
584,4291,Male,1:36:32,Manila,2025,2:02:25,3:21:56,,30-34
585,8652,Male,1:41:13,Cagayan de Oro,2024,2:07:50,3:22:05,5:08:08,35-39
586,278,Male,1:28:26,Manila,2024,2:11:35,3:22:07,5:44:44,35-39
587,13942,Male,1:41:45,Iloilo-Bacolod,2024,1:59:20,3:22:13,,45-49
588,4226,Male,1:26:33,Manila,2025,1:57:04,3:22:14,,30-34
589,526,Female,1:33:39,Manila,2024,2:15:02,3:22:14,,30-34
590,3975,Male,1:29:17,Manila,2025,2:05:32,3:22:15,,35-39
591,522,Female,1:34:38,Manila,2024,2:01:37,3:22:16,,25-29
592,4327,Male,1:35:46,Manila,2025,1:57:15,3:22:22,,25-29
593,15809,Male,1:43:54,Davao,2024,1:58:33,3:22:22,4:48:36,25-29
594,583,Male,1:38:06,Manila,2024,3:04:49,3:22:22,4:58:13,18-24
595,529,Male,1:33:22,Manila,2024,2:08:19,3:22:27,,18-24
596,4090,Male,1:29:39,Manila,2025,2:37:55,3:22:32,,25-29
597,6800,Male,2:04:28,Manila,2025,1:58:19,3:22:34,,40-44
598,14393,Male,1:39:29,Baguio,2024,2:00:59,3:22:43,,35-39
599,15050,Male,1:31:55,Cebu,2024,1:56:21,3:22:48,4:27:12,45-49
600,15199,Male,1:47:35,Cebu,2024,2:16:21,3:22:49,4:53:59,25-29
601,15083,Male,1:36:30,Cebu,2024,2:09:22,3:22:50,,35-39
602,953,Male,1:44:24,Manila,2024,2:15:47,3:22:50,,35-39
603,13892,Male,1:34:50,Iloilo-Bacolod,2024,1:50:56,3:22:54,,30-34
604,8523,Male,1:23:42,Cagayan de Oro,2024,1:51:34,3:23:04,4:57:48,25-29
605,4831,Female,1:34:08,Manila,2025,2:04:21,3:23:05,,25-29
606,389,Male,1:32:42,Manila,2024,2:24:47,3:23:05,4:45:28,35-39
607,4528,Female,1:41:31,Manila,2025,2:03:17,3:23:07,,25-29
608,228,Female,1:27:23,Manila,2024,2:06:04,3:23:07,4:54:56,30-34
609,4152,Male,1:34:37,Manila,2025,2:15:16,3:23:17,,30-34
610,15640,Male,1:28:14,Davao,2024,1:58:18,3:23:19,5:34:56,35-39
611,992,Male,1:46:02,Manila,2024,2:14:12,3:23:19,,35-39
612,15400,Male,2:07:45,Cebu,2024,2:15:29,3:23:29,4:32:05,25-29
613,4132,Female,1:33:59,Manila,2025,2:05:54,3:23:30,,40-44
614,559,Female,1:37:42,Manila,2024,2:22:15,3:23:30,4:37:09,40-44
615,837,Male,1:39:26,Manila,2024,3:05:39,3:23:31,6:49:33,30-34
616,15122,Female,1:41:13,Cebu,2024,2:07:26,3:23:33,4:26:45,30-34
617,14121,Male,2:09:41,Iloilo-Bacolod,2024,2:54:39,3:23:44,,45-49
618,4278,Male,1:33:34,Manila,2025,2:36:14,3:23:45,,25-29
619,15080,Male,1:36:15,Cebu,2024,2:09:26,3:23:47,,45-49
620,15123,Male,1:41:39,Cebu,2024,2:51:50,3:23:51,,35-39
621,4369,Male,1:35:30,Manila,2025,1:57:16,3:23:53,,40-44
622,4596,Male,1:40:59,Manila,2025,2:03:16,3:23:58,,40-44
623,2332,Male,2:09:37,Manila,2024,2:28:04,3:23:58,,30-34
624,4137,Female,1:33:58,Manila,2025,2:08:10,3:24:06,,30-34
625,3717,Male,1:17:34,Manila,2025,1:53:16,3:24:10,,40-44
626,15889,Female,1:52:13,Davao,2024,2:25:13,3:24:14,,45-49
627,15712,Female,1:35:33,Davao,2024,3:05:50,3:24:14,,25-29
628,460,Male,1:34:47,Manila,2024,3:00:52,3:24:15,,45-49
629,4211,Female,1:35:22,Manila,2025,2:08:01,3:24:18,,30-34
630,3949,Male,1:28:02,Manila,2025,2:02:14,3:24:19,,25-29
631,3886,Male,1:26:48,Manila,2025,1:52:55,3:24:21,,25-29
632,8616,Male,1:37:31,Cagayan de Oro,2024,1:57:04,3:24:22,5:57:09,25-29
633,255,Male,1:27:56,Manila,2024,2:00:16,3:24:26,5:03:57,30-34
634,4268,Male,1:25:49,Manila,2025,2:07:13,3:24:30,,25-29
635,15645,Male,1:27:50,Davao,2024,1:56:45,3:24:31,4:45:01,35-39
636,4370,Male,1:38:08,Manila,2025,1:58:08,3:24:32,,25-29
637,280,Male,1:28:35,Manila,2024,2:00:50,3:24:44,4:59:55,30-34
638,4601,Male,1:43:59,Manila,2025,1:49:54,3:24:45,,35-39
639,4076,Male,1:32:41,Manila,2025,2:05:35,3:24:51,,55-59
640,3721,Male,1:17:54,Manila,2025,1:47:37,3:24:52,,25-29
641,147,Male,1:23:22,Manila,2024,2:01:43,3:24:55,6:28:38,40-44
642,760,Male,1:39:15,Manila,2024,2:07:05,3:24:56,5:09:07,35-39
643,5665,Male,1:55:05,Manila,2025,3:06:45,3:24:58,,40-44
644,14964,Male,1:16:58,Cebu,2024,1:46:07,3:24:59,,25-29
645,4740,Male,1:36:20,Manila,2025,2:14:17,3:25:04,,25-29
646,4309,Female,1:37:11,Manila,2025,3:00:44,3:25:09,,40-44
647,15484,Male,2:20:41,Cebu,2024,3:06:02,3:25:09,,18-24
648,8587,Male,1:33:21,Cagayan de Oro,2024,1:57:09,3:25:14,4:54:02,40-44
649,8676,Female,1:45:01,Cagayan de Oro,2024,2:04:57,3:25:14,,40-44
650,4190,Female,1:34:09,Manila,2025,2:14:20,3:25:15,,35-39
651,15021,Male,1:28:46,Cebu,2024,1:54:19,3:25:18,,30-34
652,4101,Male,1:32:08,Manila,2025,1:58:37,3:25:18,,25-29
653,145,Male,1:22:52,Manila,2024,2:08:28,3:25:21,,25-29
654,298,Male,1:29:12,Manila,2024,2:00:37,3:25:23,6:10:56,18-24
655,198,Male,1:25:46,Manila,2024,1:57:47,3:25:24,3:50:01,18-24
656,306,Male,1:29:19,Manila,2024,1:59:23,3:25:24,5:07:49,25-29
657,8594,Female,1:34:17,Cagayan de Oro,2024,1:54:38,3:25:25,,18-24
658,8738,Male,1:55:02,Cagayan de Oro,2024,2:31:30,3:25:25,,30-34
659,329,Male,1:27:43,Manila,2024,2:05:28,3:25:28,,30-34
660,524,Male,1:34:22,Manila,2024,2:01:07,3:25:35,4:27:02,30-34
661,8537,Male,1:25:46,Cagayan de Oro,2024,1:54:43,3:25:36,,25-29
662,15671,Female,1:32:40,Davao,2024,2:07:09,3:25:48,5:20:09,25-29
663,15096,Female,1:38:04,Cebu,2024,2:02:08,3:25:50,,18-24
664,822,Male,1:39:32,Manila,2024,2:19:43,3:25:50,,60-64
665,15103,Female,1:39:45,Cebu,2024,2:09:20,3:25:52,,45-49
666,4151,Male,1:32:19,Manila,2025,2:09:34,3:25:53,,30-34
667,657,Female,1:37:57,Manila,2024,2:28:11,3:25:53,,18-24
668,5151,Male,1:41:41,Manila,2025,2:21:26,3:25:54,,30-34
669,15759,Female,1:39:15,Davao,2024,2:29:25,3:25:54,,25-29
670,3749,Male,1:19:36,Manila,2025,1:55:40,3:25:55,,25-29
671,16165,Female,2:17:30,Davao,2024,2:06:02,3:25:58,,20-24
672,14328,Male,1:27:44,Baguio,2024,1:57:04,3:25:59,4:40:20,25-29
673,8760,Male,1:57:24,Cagayan de Oro,2024,1:55:44,3:26:00,,30-34
674,555,Male,1:35:46,Manila,2024,2:13:05,3:26:00,5:01:37,40-44
675,13888,Male,1:34:28,Iloilo-Bacolod,2024,2:08:53,3:26:08,5:33:03,U
676,14365,Male,1:35:06,Baguio,2024,1:59:56,3:26:11,3:50:21,50-54
677,3838,Male,1:25:39,Manila,2025,2:05:19,3:26:11,,30-34
678,15040,Male,1:31:08,Cebu,2024,2:16:20,3:26:14,,30-34
679,3904,Male,1:27:46,Manila,2025,1:58:54,3:26:17,,30-34
680,15744,Male,1:39:08,Davao,2024,2:17:20,3:26:24,5:34:24,25-29
681,15679,Male,1:32:08,Davao,2024,2:59:28,3:26:25,,40-44
682,824,Male,1:38:17,Manila,2024,2:05:52,3:26:26,4:21:19,25-29
683,15696,Male,1:33:35,Davao,2024,2:14:11,3:26:34,,40-44
